name,shots,goals,assists,hits,time_ice,pen_min,team_id,player_id,game_id,date,pp_goals,pp_assists,fo_wins,fo,takeaways,giveaways,goals_sh,assists_sh,blocks,plus_minus,time_ice_even,time_ice_sh,time_ice_pp,team,pos
K. Okposo,5,2,0,1.0,909,0,7,8473449,2019020960,20200223,0,0,1,1,0.0,0.0,0,0,0.0,2,843,0,66,BUF,RW
M. Frolik,1,0,0,1.0,760,0,7,8473564,2019020960,20200223,0,0,0,0,0.0,1.0,0,0,0.0,0,734,26,0,BUF,RW
M. Johansson,1,0,0,2.0,842,0,7,8475149,2019020960,20200223,0,0,1,6,0.0,0.0,0,0,0.0,-1,710,6,126,BUF,LW
D. Kulikov,0,0,0,0.0,1329,0,52,8475179,2019020960,20200223,0,0,0,0,0.0,1.0,0,0,0.0,1,1240,89,0,WPG,D
C. Eakin,1,0,0,4.0,863,0,52,8475236,2019020960,20200223,0,0,6,11,1.0,0.0,0,0,0.0,0,789,74,0,WPG,C
G. Bourque,2,0,0,2.0,285,0,52,8475268,2019020960,20200223,0,0,0,0,0.0,0.0,0,0,1.0,0,285,0,0,WPG,LW
J. Larsson,1,0,0,1.0,868,0,7,8475728,2019020960,20200223,0,0,7,16,1.0,0.0,0,0,0.0,2,868,0,0,BUF,C
J. Skinner,2,0,0,1.0,762,0,7,8475784,2019020960,20200223,0,0,0,0,0.0,1.0,0,0,0.0,0,656,0,106,BUF,LW
A. Bitetto,2,0,0,3.0,873,0,52,8475868,2019020960,20200223,0,0,0,0,0.0,0.0,0,0,1.0,-1,782,91,0,WPG,D
D. DeMelo,1,0,0,3.0,1372,0,52,8476331,2019020960,20200223,0,0,0,0,0.0,0.0,0,0,0.0,-1,1195,177,0,WPG,D
N. Shore,0,0,0,0.0,496,0,52,8476406,2019020960,20200223,0,0,1,1,1.0,0.0,0,0,1.0,0,336,160,0,WPG,C
M. Scheifele,1,0,1,0.0,1229,0,52,8476460,2019020960,20200223,0,0,10,14,1.0,0.0,0,0,0.0,-1,1171,32,26,WPG,C
N. Beaulieu,1,0,0,0.0,1497,0,52,8476470,2019020960,20200223,0,0,0,0,0.0,0.0,0,0,1.0,-1,1322,175,0,WPG,D
C. Miller,1,0,0,0.0,1000,0,7,8476525,2019020960,20200223,0,0,0,0,1.0,1.0,0,0,0.0,0,909,0,91,BUF,D
Z. Girgensons,1,0,2,4.0,845,0,7,8476878,2019020960,20200223,0,0,0,0,1.0,0.0,0,0,0.0,2,845,0,0,BUF,C
J. Vesey,1,0,0,0.0,759,0,7,8476918,2019020960,20200223,0,0,0,0,0.0,0.0,0,0,1.0,-1,759,0,0,BUF,LW
J. McCabe,0,0,0,1.0,1264,0,7,8476931,2019020960,20200223,0,0,0,0,0.0,1.0,0,0,1.0,0,1215,26,23,BUF,D
T. Poolman,0,0,0,0.0,748,0,52,8477359,2019020960,20200223,0,0,0,0,0.0,0.0,0,0,0.0,-1,748,0,0,WPG,D
A. Copp,1,0,0,0.0,1253,0,52,8477429,2019020960,20200223,0,0,19,27,0.0,1.0,0,0,0.0,0,1087,166,0,WPG,C
R. Ristolainen,0,0,0,0.0,1409,0,7,8477499,2019020960,20200223,0,0,0,0,0.0,0.0,0,0,1.0,1,1223,26,160,BUF,D
C. Lazar,4,0,0,3.0,785,0,7,8477508,2019020960,20200223,0,0,2,11,0.0,0.0,0,0,0.0,0,759,26,0,BUF,C
C. Sheary,1,0,0,0.0,582,0,7,8477839,2019020960,20200223,0,0,0,2,0.0,1.0,0,0,0.0,-1,499,0,83,BUF,LW
S. Reinhart,1,0,0,1.0,1269,0,7,8477933,2019020960,20200223,0,0,6,17,0.0,0.0,0,0,2.0,0,1109,0,160,BUF,C
N. Ehlers,2,0,0,0.0,926,0,52,8477940,2019020960,20200223,0,0,0,0,1.0,0.0,0,0,0.0,-1,926,0,0,WPG,LW
B. Montour,0,0,1,2.0,1185,2,7,8477986,2019020960,20200223,0,0,0,0,0.0,2.0,0,0,0.0,1,1179,0,6,BUF,D
V. Olofsson,1,0,0,0.0,1006,0,7,8478109,2019020960,20200223,0,0,0,0,0.0,0.0,0,0,0.0,0,872,0,134,BUF,RW
K. Connor,1,0,0,1.0,1241,0,52,8478398,2019020960,20200223,0,0,0,0,0.0,0.0,0,0,0.0,0,1189,26,26,WPG,LW
J. Eichel,3,0,0,0.0,1379,0,7,8478403,2019020960,20200223,0,0,0,0,1.0,1.0,0,0,0.0,0,1179,0,200,BUF,C
J. Harkins,6,0,1,1.0,824,0,52,8478424,2019020960,20200223,0,0,0,0,0.0,0.0,0,0,0.0,0,824,0,0,WPG,C
J. Roslovic,1,0,0,0.0,814,0,52,8478458,2019020960,20200223,0,0,0,0,0.0,0.0,0,0,0.0,0,814,0,0,WPG,C
M. Appleton,2,0,0,0.0,436,0,52,8478891,2019020960,20200223,0,0,0,0,0.0,0.0,0,0,0.0,0,362,74,0,WPG,C
P. Laine,0,0,0,0.0,1152,2,52,8479339,2019020960,20200223,0,0,0,0,0.0,1.0,0,0,0.0,-1,1126,0,26,WPG,RW
H. Jokiharju,1,0,1,2.0,1299,0,7,8480035,2019020960,20200223,0,0,0,0,0.0,0.0,0,0,1.0,0,1284,0,15,BUF,D
N. Pionk,1,0,0,1.0,1262,0,52,8480145,2019020960,20200223,0,0,0,0,0.0,0.0,0,0,1.0,1,1236,0,26,WPG,D
R. Dahlin,1,0,0,0.0,963,0,7,8480839,2019020960,20200223,0,0,0,0,0.0,0.0,0,0,2.0,0,803,0,160,BUF,D
J. Spezza,0,0,1,0.0,848,0,10,8469455,2019020987,20200227,0,0,2,5,0.0,1.0,0,0,0.0,1,807,0,41,TOR,C
K. Yandle,1,0,2,0.0,1042,0,13,8471735,2019020987,20200227,0,0,0,0,1.0,1.0,0,0,0.0,2,947,0,95,FLA,D
A. Stralman,0,0,0,1.0,1375,0,13,8471873,2019020987,20200227,0,0,0,0,0.0,1.0,0,0,2.0,-2,1321,54,0,FLA,D
C. Sceviour,0,0,0,1.0,916,0,13,8474098,2019020987,20200227,0,0,0,1,1.0,0.0,0,0,0.0,2,861,55,0,FLA,C
E. Dadonov,2,0,0,2.0,1116,0,13,8474149,2019020987,20200227,0,0,0,0,0.0,0.0,0,0,0.0,-2,1024,0,92,FLA,RW
M. Hoffman,6,1,0,0.0,958,0,13,8474884,2019020987,20200227,0,0,0,0,0.0,1.0,0,0,1.0,-2,853,0,105,FLA,LW
K. Clifford,2,0,1,2.0,555,0,10,8475160,2019020987,20200227,0,0,0,0,0.0,0.0,0,0,0.0,0,555,0,0,TOR,LW
J. Tavares,2,0,1,1.0,1174,0,10,8475166,2019020987,20200227,0,0,3,7,0.0,1.0,0,0,2.0,0,1095,0,79,TOR,C
T. Barrie,2,0,0,0.0,1521,0,10,8475197,2019020987,20200227,0,0,0,0,0.0,1.0,0,0,3.0,0,1442,0,79,TOR,D
E. Haula,1,0,1,2.0,653,0,13,8475287,2019020987,20200227,0,0,6,7,2.0,1.0,0,0,0.0,-1,587,51,15,FLA,LW
M. Marincin,1,0,1,3.0,1202,2,10,8475716,2019020987,20200227,0,0,0,0,1.0,1.0,0,0,3.0,0,1202,0,0,TOR,D
J. Holl,1,1,1,2.0,1304,0,10,8475718,2019020987,20200227,0,0,0,0,0.0,1.0,0,0,1.0,2,1184,120,0,TOR,D
Z. Hyman,3,1,1,0.0,1395,0,10,8475786,2019020987,20200227,0,0,1,2,1.0,1.0,0,0,0.0,3,1291,63,41,TOR,C
B. Connolly,2,0,0,1.0,802,0,13,8475792,2019020987,20200227,0,0,0,0,1.0,0.0,0,0,0.0,0,774,0,28,FLA,RW
M. Pysyk,1,1,0,0.0,790,0,13,8475796,2019020987,20200227,0,0,0,0,1.0,1.0,0,0,0.0,2,790,0,0,FLA,D
J. Huberdeau,1,0,0,2.0,1131,0,13,8476456,2019020987,20200227,0,0,0,0,0.0,3.0,0,0,2.0,-2,1047,0,84,FLA,LW
M. Matheson,1,0,0,0.0,1046,0,13,8476875,2019020987,20200227,0,0,0,0,0.0,1.0,0,0,0.0,2,1046,0,0,FLA,D
A. Kerfoot,0,0,1,2.0,786,0,10,8477021,2019020987,20200227,0,0,0,2,0.0,2.0,0,0,0.0,0,745,0,41,TOR,C
M. Weegar,0,0,0,1.0,1088,5,13,8477346,2019020987,20200227,0,0,0,0,0.0,2.0,0,0,1.0,-2,999,66,23,FLA,D
A. Barkov,1,0,0,0.0,1197,0,13,8477493,2019020987,20200227,0,0,9,13,1.0,1.0,0,0,1.0,-2,1100,0,97,FLA,C
F. Gauthier,0,0,0,1.0,647,0,10,8477512,2019020987,20200227,0,0,2,7,0.0,0.0,0,0,1.0,-1,647,0,0,TOR,C
A. Ekblad,2,0,1,1.0,1314,0,13,8477932,2019020987,20200227,0,0,0,0,0.0,1.0,0,0,2.0,-2,1212,66,36,FLA,D
W. Nylander,3,1,0,0.0,1050,0,10,8477939,2019020987,20200227,0,0,0,1,0.0,3.0,0,0,0.0,0,971,0,79,TOR,C
K. Kapanen,3,1,0,1.0,779,5,10,8477953,2019020987,20200227,0,0,0,0,1.0,1.0,0,0,0.0,0,687,51,41,TOR,RW
L. Wallmark,0,0,0,3.0,849,0,13,8478027,2019020987,20200227,0,0,4,8,0.0,1.0,0,0,1.0,-1,780,69,0,FLA,C
P. Engvall,0,0,0,0.0,748,0,10,8478115,2019020987,20200227,0,0,1,1,0.0,1.0,0,0,1.0,-1,691,57,0,TOR,LW
F. Vatrano,2,0,1,1.0,739,0,13,8478366,2019020987,20200227,0,0,0,1,0.0,0.0,0,0,2.0,-1,714,0,25,FLA,C
T. Dermott,0,0,0,2.0,1249,0,10,8478408,2019020987,20200227,0,0,0,0,0.0,0.0,0,0,2.0,2,1129,120,0,TOR,D
M. Marner,5,0,1,0.0,1415,0,10,8478483,2019020987,20200227,0,0,0,0,0.0,1.0,0,0,1.0,3,1267,69,79,TOR,C
N. Acciari,5,1,0,1.0,986,0,13,8478569,2019020987,20200227,0,0,4,12,1.0,0.0,0,0,1.0,1,921,65,0,FLA,C
A. Saarela,2,0,0,0.0,722,0,13,8478839,2019020987,20200227,0,0,0,0,1.0,1.0,0,0,0.0,-1,722,0,0,FLA,C
A. Matthews,6,1,1,2.0,1398,0,10,8479318,2019020987,20200227,0,0,10,17,2.0,2.0,0,0,1.0,2,1319,0,79,TOR,C
R. Stillman,0,0,0,3.0,1249,0,13,8479388,2019020987,20200227,0,0,0,0,0.0,0.0,0,0,0.0,-2,1195,54,0,FLA,D
T. Liljegren,0,0,0,0.0,321,0,10,8480043,2019020987,20200227,0,0,0,0,0.0,1.0,0,0,0.0,-2,321,0,0,TOR,D
C. Rosen,0,0,0,0.0,524,0,10,8480157,2019020987,20200227,0,0,0,0,0.0,0.0,0,0,0.0,1,524,0,0,TOR,D
R. Sandin,1,0,0,0.0,967,0,10,8480873,2019020987,20200227,0,0,0,0,0.0,0.0,0,0,1.0,0,926,0,41,TOR,D
R. Hainsey,0,0,0,1.0,1522,2,9,8468493,2019020988,20200227,0,0,0,0,0.0,1.0,0,0,2.0,3,1476,46,0,OTT,D
L. Eriksson,1,0,0,1.0,560,0,23,8470626,2019020988,20200227,0,0,0,0,0.0,0.0,0,0,0.0,-1,517,43,0,VAN,LW
A. Edler,2,0,1,2.0,1354,0,23,8471303,2019020988,20200227,0,0,0,0,0.0,0.0,0,0,3.0,0,1266,77,11,VAN,D
B. Ryan,3,3,0,4.0,901,5,9,8471676,2019020988,20200227,0,0,0,1,0.0,0.0,0,0,2.0,3,844,0,57,OTT,RW
A. Anisimov,1,0,0,0.0,1000,2,9,8473573,2019020988,20200227,0,0,1,5,1.0,0.0,0,0,1.0,0,937,0,63,OTT,C
B. Sutter,1,0,0,1.0,908,0,23,8474091,2019020988,20200227,0,0,3,3,1.0,0.0,0,0,2.0,0,847,61,0,VAN,C
J. Beagle,2,0,0,1.0,534,0,23,8474291,2019020988,20200227,0,0,3,9,0.0,0.0,0,0,0.0,0,468,66,0,VAN,C
M. Boedker,1,0,0,3.0,530,0,9,8474571,2019020988,20200227,0,0,0,0,1.0,0.0,0,0,1.0,-1,467,0,63,OTT,LW
T. Myers,4,0,0,2.0,1322,0,23,8474574,2019020988,20200227,0,0,0,0,1.0,0.0,0,0,1.0,-4,1214,50,58,VAN,D
A. Roussel,1,0,0,1.0,770,0,23,8474849,2019020988,20200227,0,0,0,0,0.0,1.0,0,0,1.0,-1,720,0,50,VAN,LW
C. Tanev,1,0,0,0.0,842,5,23,8475690,2019020988,20200227,0,0,0,0,0.0,0.0,0,0,6.0,1,772,70,0,VAN,D
T. Toffoli,6,1,0,1.0,1054,0,23,8475726,2019020988,20200227,0,0,0,0,1.0,1.0,0,0,0.0,-2,946,0,108,VAN,C
M. Peca,0,0,0,3.0,589,0,9,8476285,2019020988,20200227,0,0,2,5,0.0,0.0,0,0,0.0,0,542,47,0,OTT,C
M. Reilly,1,0,0,1.0,1395,0,9,8476422,2019020988,20200227,0,0,0,0,1.0,3.0,0,0,3.0,1,1303,62,30,OTT,D
J. Miller,3,1,1,2.0,1152,2,23,8476468,2019020988,20200227,1,0,9,15,0.0,1.0,0,0,2.0,-2,1025,0,127,VAN,C
T. Pearson,1,0,0,0.0,1106,0,23,8476871,2019020988,20200227,0,0,0,0,0.0,0.0,0,0,1.0,-1,1067,0,39,VAN,LW
C. Tierney,0,0,3,0.0,1126,0,9,8476919,2019020988,20200227,0,0,8,19,0.0,0.0,0,0,1.0,2,952,111,63,OTT,C
C. Brown,4,1,1,0.0,1070,0,9,8477015,2019020988,20200227,0,0,0,0,1.0,0.0,0,0,1.0,2,898,115,57,OTT,RW
S. Sabourin,2,0,0,1.0,479,0,9,8477149,2019020988,20200227,0,0,0,0,0.0,0.0,0,0,0.0,-1,479,0,0,OTT,RW
T. Motte,0,0,0,2.0,789,0,23,8477353,2019020988,20200227,0,0,0,0,0.0,1.0,0,0,0.0,0,719,70,0,VAN,C
N. Paul,2,0,1,1.0,1154,0,9,8477426,2019020988,20200227,0,0,3,9,1.0,0.0,0,0,1.0,1,1095,59,0,OTT,LW
B. Horvat,3,0,0,1.0,1149,0,23,8477500,2019020988,20200227,0,0,12,17,0.0,1.0,0,0,1.0,-3,1082,0,67,VAN,C
J. Virtanen,1,0,0,2.0,794,0,23,8477937,2019020988,20200227,0,0,0,0,0.0,0.0,0,0,2.0,-1,736,0,58,VAN,RW
J. Hawryluk,2,0,0,2.0,947,0,9,8477963,2019020988,20200227,0,0,0,0,0.0,1.0,0,0,1.0,0,947,0,0,OTT,C
A. Englund,1,0,0,2.0,540,0,9,8477971,2019020988,20200227,0,0,0,0,1.0,0.0,0,0,1.0,0,436,104,0,OTT,D
T. Chabot,1,0,1,1.0,1675,0,9,8478469,2019020988,20200227,0,0,0,0,1.0,1.0,0,0,1.0,4,1585,0,90,OTT,D
C. Jaros,1,0,0,1.0,566,0,9,8478868,2019020988,20200227,0,0,0,0,0.0,0.0,0,0,0.0,0,504,62,0,OTT,D
R. Balcers,2,1,0,2.0,754,0,9,8478870,2019020988,20200227,0,0,0,0,1.0,0.0,0,0,1.0,2,698,0,56,OTT,LW
A. Gaudette,2,0,0,1.0,950,0,23,8478874,2019020988,20200227,0,0,3,8,1.0,1.0,0,0,1.0,-1,854,0,96,VAN,C
T. Stecher,1,0,0,1.0,1175,0,23,8479442,2019020988,20200227,0,0,0,0,0.0,0.0,0,0,0.0,0,1172,0,3,VAN,D
N. Zaitsev,0,0,1,3.0,1394,0,9,8479458,2019020988,20200227,0,0,0,0,0.0,1.0,0,0,1.0,0,1329,58,7,OTT,D
E. Pettersson,3,0,1,0.0,1106,0,23,8480012,2019020988,20200227,0,1,0,2,0.0,0.0,0,0,1.0,-1,998,0,108,VAN,C
J. Norris,2,0,0,0.0,1058,0,9,8480064,2019020988,20200227,0,0,10,14,0.0,0.0,0,0,0.0,2,1001,0,57,OTT,C
O. Fantenberg,2,0,0,1.0,935,0,23,8480147,2019020988,20200227,0,0,0,0,0.0,1.0,0,0,4.0,-3,892,43,0,VAN,D
Q. Hughes,0,0,1,0.0,1417,0,23,8480800,2019020988,20200227,0,1,0,0,0.0,0.0,0,0,2.0,-2,1312,0,105,VAN,D
B. Tkachuk,2,0,1,5.0,1134,0,9,8480801,2019020988,20200227,0,0,0,1,0.0,1.0,0,0,1.0,2,1077,0,57,OTT,LW
J. Williams,4,0,0,1.0,857,0,12,8468508,2019020996,20200228,0,0,0,0,0.0,1.0,0,0,1.0,-1,691,0,166,CAR,RW
E. Johnson,3,0,1,3.0,1219,0,21,8473446,2019020996,20200228,0,0,0,0,1.0,0.0,0,0,0.0,1,991,225,3,COL,D
J. Staal,2,0,0,2.0,910,0,12,8473533,2019020996,20200228,0,0,12,17,2.0,3.0,0,0,0.0,-1,747,157,6,CAR,C
I. Cole,1,0,0,1.0,1141,0,21,8474013,2019020996,20200228,0,0,0,0,0.0,0.0,0,0,1.0,-2,924,217,0,COL,D
J. Gardiner,0,0,0,1.0,768,0,12,8474581,2019020996,20200228,0,0,0,0,0.0,2.0,0,0,0.0,-1,578,0,190,CAR,D
N. Niederreiter,4,0,0,2.0,894,0,12,8475799,2019020996,20200228,0,0,0,0,2.0,1.0,0,0,0.0,-1,725,0,169,CAR,RW
J. Donskoi,1,0,0,1.0,758,2,21,8475820,2019020996,20200228,0,0,0,0,1.0,0.0,0,0,1.0,1,747,0,11,COL,RW
R. Dzingel,1,0,0,0.0,630,0,12,8476288,2019020996,20200228,0,0,0,0,0.0,0.0,0,0,0.0,1,461,0,169,CAR,LW
V. Trocheck,0,0,0,2.0,1050,0,12,8476389,2019020996,20200228,0,0,13,21,1.0,3.0,0,0,0.0,-1,822,59,169,CAR,C
J. Edmundson,5,0,0,5.0,1238,0,12,8476441,2019020996,20200228,0,0,0,0,1.0,2.0,0,0,2.0,-1,1062,157,19,CAR,D
M. Nieto,0,0,0,1.0,793,0,21,8476442,2019020996,20200228,0,0,0,0,1.0,1.0,0,0,0.0,0,631,153,9,COL,LW
G. Landeskog,2,0,1,0.0,1190,0,21,8476455,2019020996,20200228,0,0,3,9,0.0,0.0,0,0,1.0,0,965,0,225,COL,LW
V. Namestnikov,0,0,1,2.0,803,0,21,8476480,2019020996,20200228,0,0,0,1,0.0,1.0,0,0,0.0,1,683,111,9,COL,C
B. Skjei,1,0,1,0.0,1210,0,12,8476869,2019020996,20200228,0,0,0,0,2.0,0.0,0,0,3.0,0,1063,141,6,CAR,D
T. Teravainen,5,2,0,0.0,1235,0,12,8476882,2019020996,20200228,0,0,0,0,0.0,1.0,0,0,1.0,2,918,132,185,CAR,LW
J. Martinook,4,0,0,4.0,562,2,12,8476921,2019020996,20200228,0,0,1,6,0.0,0.0,0,0,0.0,0,525,37,0,CAR,LW
B. McGinn,1,0,0,1.0,683,0,12,8476934,2019020996,20200228,0,0,0,0,0.0,0.0,0,0,0.0,0,560,117,6,CAR,LW
J. Slavin,3,0,1,2.0,1678,0,12,8476958,2019020996,20200228,0,0,0,0,5.0,1.0,0,0,2.0,0,1287,227,164,CAR,D
R. Graves,2,0,0,1.0,1317,0,21,8477435,2019020996,20200228,0,0,0,0,0.0,2.0,0,0,0.0,1,1075,242,0,COL,D
A. Burakovsky,1,0,0,0.0,892,0,21,8477444,2019020996,20200228,0,0,0,0,0.0,1.0,0,0,1.0,-1,769,0,123,COL,LW
J. Compher,1,0,0,1.0,1150,0,21,8477456,2019020996,20200228,0,0,6,20,0.0,1.0,0,0,1.0,1,778,187,185,COL,LW
N. MacKinnon,6,0,0,0.0,1375,0,21,8477492,2019020996,20200228,0,0,4,16,0.0,0.0,0,0,0.0,1,1202,0,173,COL,C
V. Nichushkin,3,0,0,0.0,862,0,21,8477501,2019020996,20200228,0,0,0,0,0.0,1.0,0,0,1.0,-1,697,7,158,COL,RW
N. Zadorov,0,0,0,2.0,837,4,21,8477507,2019020996,20200228,0,0,0,0,1.0,0.0,0,0,1.0,-1,793,35,9,COL,D
T. van Riemsdyk,1,0,0,0.0,832,0,12,8477845,2019020996,20200228,0,0,0,0,0.0,0.0,0,0,0.0,-1,651,181,0,CAR,D
P. Bellemare,2,0,0,4.0,883,0,21,8477930,2019020996,20200228,0,0,11,20,2.0,0.0,0,0,0.0,0,720,154,9,COL,LW
H. Fleury,4,0,0,1.0,995,0,12,8477938,2019020996,20200228,0,0,0,0,2.0,0.0,0,0,0.0,1,975,14,6,CAR,D
V. Kamenev,0,0,0,0.0,471,0,21,8477973,2019020996,20200228,0,0,3,3,1.0,1.0,0,0,0.0,-1,292,1,178,COL,C
W. Foegele,3,0,0,0.0,734,0,12,8477998,2019020996,20200228,0,0,0,1,0.0,1.0,0,0,0.0,0,680,48,6,CAR,LW
S. Aho,4,0,2,0.0,1314,0,12,8478427,2019020996,20200228,0,0,17,25,2.0,0.0,0,0,1.0,1,959,170,185,CAR,RW
T. Jost,4,2,0,2.0,893,0,21,8479370,2019020996,20200228,0,0,0,2,0.0,0.0,0,0,2.0,2,584,107,202,COL,C
S. Girard,3,1,1,1.0,1091,0,21,8479398,2019020996,20200228,0,0,0,0,0.0,0.0,0,0,2.0,2,953,1,137,COL,D
M. Necas,0,0,0,1.0,1014,0,12,8480039,2019020996,20200228,0,0,1,1,0.0,0.0,0,0,0.0,-2,845,0,169,CAR,C
C. Makar,1,0,1,0.0,1253,0,21,8480069,2019020996,20200228,0,0,0,0,1.0,1.0,0,0,3.0,1,1030,0,223,COL,D
M. Kaut,2,0,0,1.0,712,0,21,8480822,2019020996,20200228,0,0,0,0,0.0,0.0,0,0,0.0,0,566,0,146,COL,RW
A. Svechnikov,5,0,0,5.0,1184,2,12,8480830,2019020996,20200228,0,0,0,0,1.0,1.0,0,0,0.0,-1,999,0,185,CAR,RW
D. Brown,4,0,1,3.0,1284,0,26,8470606,2019021016,20200301,0,1,0,1,1.0,1.0,0,0,1.0,1,1167,43,74,LAK,RW
P. Stastny,0,0,0,0.0,1205,0,54,8471669,2019021016,20200301,0,0,11,18,0.0,0.0,0,0,1.0,-1,921,64,220,VGK,C
A. Kopitar,2,2,0,1.0,1415,0,26,8471685,2019021016,20200301,1,0,16,28,2.0,0.0,0,0,0.0,1,1203,138,74,LAK,C
R. Reaves,0,0,0,6.0,718,0,54,8471817,2019021016,20200301,0,0,0,2,1.0,0.0,0,0,0.0,0,701,0,17,VGK,RW
T. Lewis,1,1,0,3.0,769,0,26,8473453,2019021016,20200301,0,0,1,1,0.0,0.0,0,0,2.0,1,671,98,0,LAK,C
M. Pacioretty,2,0,0,0.0,1210,0,54,8474157,2019021016,20200301,0,0,1,2,2.0,0.0,0,0,0.0,-1,970,0,240,VGK,LW
A. Martinez,3,0,0,1.0,1272,2,54,8474166,2019021016,20200301,0,0,0,0,2.0,0.0,0,0,1.0,0,1124,0,148,VGK,D
N. Holden,0,0,0,2.0,768,0,54,8474207,2019021016,20200301,0,0,0,0,1.0,1.0,0,0,1.0,-2,677,74,17,VGK,D
D. Doughty,2,0,2,1.0,1429,4,26,8474563,2019021016,20200301,0,2,0,0,0.0,0.0,0,0,0.0,2,1248,107,74,LAK,D
B. McNabb,3,0,0,1.0,1105,0,54,8475188,2019021016,20200301,0,0,0,0,0.0,0.0,0,0,1.0,0,1014,74,17,VGK,D
R. Smith,3,0,0,2.0,1167,0,54,8475191,2019021016,20200301,0,0,0,0,1.0,2.0,0,0,0.0,-1,955,64,148,VGK,RW
B. Pirri,1,0,0,0.0,614,0,54,8475204,2019021016,20200301,0,0,0,0,0.0,0.0,0,0,1.0,0,614,0,0,VGK,RW
N. Cousins,0,0,0,5.0,872,0,54,8476393,2019021016,20200301,0,0,4,6,0.0,0.0,0,0,0.0,0,707,0,165,VGK,C
W. Karlsson,3,0,0,0.0,1186,0,54,8476448,2019021016,20200301,0,0,7,12,2.0,0.0,0,0,1.0,-1,936,10,240,VGK,C
J. Marchessault,4,0,0,0.0,1213,0,54,8476539,2019021016,20200301,0,0,0,0,1.0,1.0,0,0,0.0,-1,993,0,220,VGK,C
C. Stephenson,3,0,0,1.0,891,0,54,8476905,2019021016,20200301,0,0,2,6,0.0,0.0,0,0,0.0,-1,716,10,165,VGK,C
M. Frk,1,0,0,0.0,581,2,26,8476924,2019021016,20200301,0,0,0,0,0.0,1.0,0,0,1.0,0,581,0,0,LAK,RW
N. Prokhorkin,1,0,0,0.0,586,0,26,8476947,2019021016,20200301,0,0,2,2,0.0,0.0,0,0,1.0,0,586,0,0,LAK,LW
B. Hutton,0,0,2,3.0,1203,0,26,8477018,2019021016,20200301,0,0,0,0,1.0,2.0,0,0,2.0,2,1143,60,0,LAK,D
K. MacDermid,0,0,0,1.0,1076,2,26,8477073,2019021016,20200301,0,0,0,0,0.0,0.0,0,0,3.0,0,980,96,0,LAK,D
N. Schmidt,4,0,0,0.0,1378,2,54,8477220,2019021016,20200301,0,0,0,0,0.0,0.0,0,0,0.0,0,1233,0,145,VGK,D
S. Theodore,5,1,0,0.0,1615,0,54,8477447,2019021016,20200301,1,0,0,0,2.0,0.0,0,0,1.0,0,1352,0,263,VGK,D
W. Carrier,4,0,0,4.0,611,2,54,8477478,2019021016,20200301,0,0,0,0,1.0,0.0,0,0,0.0,0,611,0,0,VGK,LW
T. Nosek,4,0,0,3.0,633,0,54,8477931,2019021016,20200301,0,0,0,5,0.0,1.0,0,0,0.0,0,633,0,0,VGK,LW
A. Kempe,3,0,1,0.0,1006,0,26,8477960,2019021016,20200301,0,1,0,0,1.0,0.0,0,0,0.0,0,803,129,74,LAK,LW
M. Amadio,0,0,0,0.0,669,0,26,8478020,2019021016,20200301,0,0,3,7,0.0,0.0,0,0,1.0,0,668,1,0,LAK,C
A. Wagner,0,0,0,1.0,574,0,26,8478455,2019021016,20200301,0,0,0,0,2.0,0.0,0,0,0.0,0,574,0,0,LAK,LW
N. Roy,2,0,0,3.0,806,0,54,8478462,2019021016,20200301,0,0,2,5,1.0,1.0,0,0,0.0,0,786,0,20,VGK,C
M. Roy,0,0,0,4.0,1201,0,26,8478911,2019021016,20200301,0,0,0,0,0.0,0.0,0,0,2.0,0,1022,179,0,LAK,D
T. Moore,0,0,1,1.0,734,0,26,8479675,2019021016,20200301,0,0,0,0,0.0,0.0,0,0,3.0,1,616,118,0,LAK,C
M. Anderson,0,0,0,0.0,1088,0,26,8479998,2019021016,20200301,0,0,0,0,0.0,0.0,0,0,4.0,0,892,196,0,LAK,D
G. Vilardi,1,0,0,0.0,469,0,26,8480014,2019021016,20200301,0,0,3,5,0.0,0.0,0,0,0.0,1,469,0,0,LAK,C
A. Iafallo,1,1,1,0.0,1293,0,26,8480113,2019021016,20200301,1,0,0,1,0.0,0.0,0,0,1.0,1,1102,117,74,LAK,C
S. Walker,1,0,0,0.0,1160,0,26,8480336,2019021016,20200301,0,0,0,0,1.0,0.0,0,0,3.0,0,988,172,0,LAK,D
Z. Whitecloud,2,0,0,0.0,702,0,54,8480727,2019021016,20200301,0,0,0,0,1.0,0.0,0,0,2.0,-2,702,0,0,VGK,D
B. Lizotte,0,0,0,1.0,956,0,26,8481481,2019021016,20200301,0,0,4,11,0.0,0.0,0,0,0.0,0,767,189,0,LAK,C
P. Marleau,2,0,1,2.0,922,0,5,8466139,2019021022,20200303,0,0,0,3,1.0,1.0,0,0,0.0,2,622,182,118,PIT,C
R. Hainsey,3,0,0,3.0,1485,0,9,8468493,2019021022,20200303,0,0,0,0,0.0,0.0,0,0,0.0,-1,1053,400,32,OTT,D
E. Malkin,0,0,4,1.0,1122,0,5,8471215,2019021022,20200303,0,1,7,16,1.0,0.0,0,0,0.0,0,774,8,340,PIT,C
S. Crosby,6,1,2,0.0,1244,0,5,8471675,2019021022,20200303,0,1,16,28,0.0,0.0,0,0,0.0,3,904,0,340,PIT,C
