name,pos,dist,hand,st_x,st_y,goal,team,event,period,period_time_remaining,game_id,player_id,shot_id,period_type,miss_loc,assist,assist2,blocker,goalie,scorer,date_time,shot_type,missed_net,empty,gw
C. Hagelin,LW,13.892443989449804,L,77.0,-7.0,False,WSH,Shot,1,724.0,2019020862,8474176.0,2019020862_43,REGULAR,,,,,8471306.0,,2020-02-11 00:21:00,backhand,False,False,False
N. Leddy,D,139.26952286842948,L,-47.0,30.0,False,NYI,Shot,1,595.0,2019020862,8475181.0,2019020862_54,REGULAR,,,,,8478492.0,,2020-02-11 00:26:45,wrist,False,False,False
R. Johnston,LW,28.16025568065745,L,61.0,-3.0,False,NYI,Missed Shot,1,582.0,2019020862,8477527.0,2019020862_57,REGULAR,wide of net,,,,,,2020-02-11 00:27:26,,True,False,False
R. Johnston,LW,7.211102550927978,L,85.0,-6.0,False,NYI,Shot,1,577.0,2019020862,8477527.0,2019020862_58,REGULAR,,,,,8478492.0,,2020-02-11 00:27:33,backhand,False,False,False
J. Carlson,D,57.706152185014034,R,38.0,-27.0,True,WSH,Goal,1,425.0,2019020862,8474590.0,2019020862_66,REGULAR,,8473563.0,,,8471306.0,8474590.0,2020-02-11 00:30:11,slap,False,False,False
E. Kuznetsov,C,29.017236257093817,L,88.0,-29.0,False,WSH,Shot,1,401.0,2019020862,8475744.0,2019020862_69,REGULAR,,,,,8471306.0,,2020-02-11 00:31:17,wrist,False,False,False
N. Jensen,D,58.59180830116101,R,37.0,-27.0,False,WSH,Shot,1,296.0,2019020862,8475324.0,2019020862_78,REGULAR,,,,,8471306.0,,2020-02-11 00:35:26,wrist,False,False,False
A. Beauvillier,C,23.08679276123039,L,67.0,-7.0,False,NYI,Shot,1,280.0,2019020862,8478463.0,2019020862_80,REGULAR,,,,,8478492.0,,2020-02-11 00:35:43,wrist,False,False,False
R. Pulock,D,57.27128425310541,R,37.0,-24.0,False,NYI,Shot,1,266.0,2019020862,8477506.0,2019020862_82,REGULAR,,,,,8478492.0,,2020-02-11 00:35:57,wrist,False,False,False
D. Toews,D,19.1049731745428,L,70.0,2.0,True,NYI,Goal,1,114.0,2019020862,8478038.0,2019020862_94,REGULAR,,8474573.0,8477506.0,,8478492.0,8478038.0,2020-02-11 00:41:42,wrist,False,False,False
J. Carlson,D,53.823786563191554,R,45.0,-31.0,False,WSH,Missed Shot,1,47.0,2019020862,8474590.0,2019020862_96,REGULAR,wide of net,,,,,,2020-02-11 00:43:24,,True,False,False
J. Carlson,D,39.05124837953327,R,50.0,-2.0,False,WSH,Shot,1,13.0,2019020862,8474590.0,2019020862_97,REGULAR,,,,,8471306.0,,2020-02-11 00:43:58,wrist,False,False,False
A. Ovechkin,LW,20.5182845286832,R,74.0,14.0,False,WSH,Shot,1,6.0,2019020862,8471214.0,2019020862_98,REGULAR,,,,,8471306.0,,2020-02-11 00:44:06,backhand,False,False,False
L. Komarov,C,27.459060435491963,L,66.0,-15.0,True,NYI,Goal,2,1155.0,2019020862,8473463.0,2019020862_107,REGULAR,,8475754.0,8475181.0,,8478492.0,8473463.0,2020-02-11 01:03:28,slap,False,False,True
N. Leddy,D,57.87054518492115,L,34.0,18.0,False,NYI,Shot,2,1092.0,2019020862,8475181.0,2019020862_111,REGULAR,,,,,8478492.0,,2020-02-11 01:05:07,snap,False,False,False
M. Dal Colle,LW,36.71511950137164,L,57.0,-18.0,False,NYI,Shot,2,1046.0,2019020862,8477936.0,2019020862_116,REGULAR,,,,,8478492.0,,2020-02-11 01:06:21,snap,False,False,False
M. Dal Colle,LW,11.40175425099138,L,78.0,-3.0,False,NYI,Shot,2,1043.0,2019020862,8477936.0,2019020862_117,REGULAR,,,,,8478492.0,,2020-02-11 01:06:34,backhand,False,False,False
B. Leipsic,LW,49.8196748283246,L,58.0,39.0,False,WSH,Shot,2,1027.0,2019020862,8476894.0,2019020862_118,REGULAR,,,,,8471306.0,,2020-02-11 01:07:04,wrist,False,False,False
B. Nelson,C,29.5296461204668,L,63.0,-14.0,False,NYI,Shot,2,979.0,2019020862,8475754.0,2019020862_123,REGULAR,,,,,8478492.0,,2020-02-11 01:09:05,wrist,False,False,False
B. Nelson,C,24.413111231467404,L,75.0,-20.0,False,NYI,Missed Shot,2,963.0,2019020862,8475754.0,2019020862_125,REGULAR,wide of net,,,,,,2020-02-11 01:09:21,,True,False,False
J. Eberle,C,12.083045973594572,R,84.0,11.0,False,NYI,Shot,2,956.0,2019020862,8474586.0,2019020862_126,REGULAR,,,,,8478492.0,,2020-02-11 01:09:30,wrist,False,False,False
R. Pulock,D,83.02409288875127,R,6.0,-2.0,False,NYI,Shot,2,811.0,2019020862,8477506.0,2019020862_141,REGULAR,,,,,8478492.0,,2020-02-11 01:15:31,wrist,False,False,False
J. Carlson,D,24.08318915758459,R,71.0,-16.0,False,WSH,Shot,2,788.0,2019020862,8474590.0,2019020862_146,REGULAR,,,,,8471306.0,,2020-02-11 01:16:23,snap,False,False,False
T. Oshie,RW,18.43908891458577,R,71.0,-4.0,False,WSH,Shot,2,750.0,2019020862,8471698.0,2019020862_155,REGULAR,,,,,8471306.0,,2020-02-11 01:18:29,tip-in,False,False,False
A. Ovechkin,LW,43.18564576337837,R,57.0,29.0,False,WSH,Shot,2,664.0,2019020862,8471214.0,2019020862_156,REGULAR,,,,,8471306.0,,2020-02-11 01:19:56,wrist,False,False,False
L. Komarov,C,45.34313619501854,L,59.0,34.0,False,NYI,Shot,2,654.0,2019020862,8473463.0,2019020862_159,REGULAR,,,,,8478492.0,,2020-02-11 01:20:40,wrist,False,False,False
D. Toews,D,28.653097563788805,L,75.0,25.0,False,NYI,Shot,2,620.0,2019020862,8478038.0,2019020862_163,REGULAR,,,,,8478492.0,,2020-02-11 01:22:10,wrist,False,False,False
J. Eberle,C,9.848857801796104,R,80.0,-4.0,True,NYI,Goal,2,564.0,2019020862,8474586.0,2019020862_166,REGULAR,,8475314.0,8478445.0,,8478492.0,8474586.0,2020-02-11 01:23:07,wrist,False,False,False
C. Hagelin,LW,8.54400374531753,L,86.0,-8.0,False,WSH,Missed Shot,2,516.0,2019020862,8474176.0,2019020862_170,REGULAR,wide of net,,,,,,2020-02-11 01:25:13,,True,False,False
L. Eller,C,9.848857801796104,L,80.0,4.0,True,WSH,Goal,2,515.0,2019020862,8474189.0,2019020862_171,REGULAR,,8474176.0,8479482.0,,8471306.0,8474189.0,2020-02-11 01:25:25,wrist,False,False,False
N. Leddy,D,22.56102834535696,L,67.0,5.0,False,NYI,Missed Shot,2,462.0,2019020862,8475181.0,2019020862_175,REGULAR,wide of net,,,,,,2020-02-11 01:27:37,,True,False,False
M. Martin,LW,24.08318915758459,L,87.0,-24.0,False,NYI,Missed Shot,2,415.0,2019020862,8474709.0,2019020862_176,REGULAR,wide of net,,,,,,2020-02-11 01:28:24,,True,False,False
R. Pulock,D,49.24428900898052,R,41.0,-11.0,False,NYI,Shot,2,411.0,2019020862,8477506.0,2019020862_179,REGULAR,,,,,8474651.0,,2020-02-11 01:30:40,slap,False,False,False
M. Barzal,C,16.0312195418814,R,73.0,-1.0,False,NYI,Shot,2,324.0,2019020862,8478445.0,2019020862_186,REGULAR,,,,,8474651.0,,2020-02-11 01:32:24,backhand,False,False,False
L. Eller,C,44.01136216933077,L,45.0,1.0,False,WSH,Shot,2,315.0,2019020862,8474189.0,2019020862_188,REGULAR,,,,,8471306.0,,2020-02-11 01:32:34,wrist,False,False,False
N. Backstrom,C,29.068883707497267,L,67.0,-19.0,False,WSH,Shot,2,260.0,2019020862,8473563.0,2019020862_194,REGULAR,,,,,8471306.0,,2020-02-11 01:35:41,wrist,False,False,False
N. Backstrom,C,29.546573405388315,L,62.0,-12.0,False,WSH,Missed Shot,2,226.0,2019020862,8473563.0,2019020862_197,REGULAR,wide of net,,,,,,2020-02-11 01:36:32,,True,False,False
T. Wilson,RW,13.41640786499874,R,77.0,-6.0,False,WSH,Missed Shot,2,197.0,2019020862,8476880.0,2019020862_199,REGULAR,goalpost,,,,,,2020-02-11 01:37:12,,True,False,False
T. Oshie,RW,33.24154027718932,R,65.0,23.0,True,WSH,Goal,2,181.0,2019020862,8471698.0,2019020862_200,REGULAR,,8474590.0,8473563.0,,8471306.0,8471698.0,2020-02-11 01:37:25,slap,False,False,False
R. Pulock,D,59.53990258641679,R,37.0,-29.0,False,NYI,Shot,2,164.0,2019020862,8477506.0,2019020862_204,REGULAR,,,,,8474651.0,,2020-02-11 01:38:56,slap,False,False,False
L. Komarov,C,21.0,L,89.0,-21.0,False,NYI,Shot,2,48.0,2019020862,8473463.0,2019020862_210,REGULAR,,,,,8474651.0,,2020-02-11 01:40:54,backhand,False,False,False
A. Ovechkin,LW,67.68308503607086,R,23.0,15.0,False,WSH,Shot,3,1153.0,2019020862,8471214.0,2019020862_221,REGULAR,,,,,8471306.0,,2020-02-11 02:02:18,tip-in,False,False,False
A. Ovechkin,LW,31.78049716414141,R,60.0,13.0,False,WSH,Shot,3,1149.0,2019020862,8471214.0,2019020862_224,REGULAR,,,,,8471306.0,,2020-02-11 02:02:45,wrist,False,False,False
A. Ovechkin,LW,27.85677655436824,R,79.0,-26.0,False,WSH,Shot,3,1146.0,2019020862,8471214.0,2019020862_225,REGULAR,,,,,8471306.0,,2020-02-11 02:02:56,wrist,False,False,False
A. Ovechkin,LW,39.408120990476064,R,57.0,-23.0,False,WSH,Shot,3,1143.0,2019020862,8471214.0,2019020862_228,REGULAR,,,,,8471306.0,,2020-02-11 02:03:16,wrap-around,False,False,False
N. Backstrom,C,49.51767361255979,L,55.0,-36.0,False,WSH,Shot,3,1115.0,2019020862,8473563.0,2019020862_233,REGULAR,,,,,8471306.0,,2020-02-11 02:04:14,wrist,False,False,False
T. Oshie,RW,56.00892785976178,R,33.0,-1.0,False,WSH,Missed Shot,3,1109.0,2019020862,8471698.0,2019020862_236,REGULAR,wide of net,,,,,,2020-02-11 02:05:00,,True,False,False
R. Pulock,D,125.13193037750196,R,-34.0,-23.0,False,NYI,Shot,3,1018.0,2019020862,8477506.0,2019020862_243,REGULAR,,,,,8474651.0,,2020-02-11 02:07:18,wrist,False,False,False
R. Johnston,LW,21.213203435596427,L,74.0,15.0,False,NYI,Shot,3,1012.0,2019020862,8477527.0,2019020862_244,REGULAR,,,,,8474651.0,,2020-02-11 02:07:24,wrist,False,False,False
A. Ovechkin,LW,29.154759474226505,R,64.0,15.0,False,WSH,Missed Shot,3,947.0,2019020862,8471214.0,2019020862_248,REGULAR,wide of net,,,,,,2020-02-11 02:08:29,,True,False,False
D. Orlov,D,54.91812087098393,L,35.0,10.0,False,WSH,Missed Shot,3,867.0,2019020862,8475200.0,2019020862_252,REGULAR,wide of net,,,,,,2020-02-11 02:09:49,,True,False,False
J. Eberle,C,18.35755975068582,R,73.0,9.0,False,NYI,Shot,3,843.0,2019020862,8474586.0,2019020862_255,REGULAR,,,,,8474651.0,,2020-02-11 02:10:13,backhand,False,False,False
A. Ovechkin,LW,59.53990258641679,R,37.0,-29.0,False,WSH,Missed Shot,3,813.0,2019020862,8471214.0,2019020862_256,REGULAR,wide of net,,,,,,2020-02-11 02:10:44,,True,False,False
C. Cizikas,C,51.15662224971465,L,38.0,4.0,False,NYI,Missed Shot,3,792.0,2019020862,8475231.0,2019020862_259,REGULAR,wide of net,,,,,,2020-02-11 02:13:47,,True,False,False
J. Carlson,D,59.07622195096772,R,40.0,-33.0,False,WSH,Missed Shot,3,768.0,2019020862,8474590.0,2019020862_260,REGULAR,wide of net,,,,,,2020-02-11 02:14:11,,True,False,False
B. Leipsic,LW,63.28506932918696,L,35.0,33.0,False,WSH,Missed Shot,3,586.0,2019020862,8476894.0,2019020862_272,REGULAR,wide of net,,,,,,2020-02-11 02:18:11,,True,False,False
N. Leddy,D,56.08029957123981,L,37.0,21.0,False,NYI,Shot,3,498.0,2019020862,8475181.0,2019020862_278,REGULAR,,,,,8474651.0,,2020-02-11 02:20:05,wrist,False,False,False
A. Lee,LW,16.492422502470642,L,73.0,4.0,False,NYI,Missed Shot,3,497.0,2019020862,8475314.0,2019020862_279,REGULAR,wide of net,,,,,,2020-02-11 02:20:09,,True,False,False
D. Brassard,C,17.4928556845359,L,74.0,9.0,False,NYI,Shot,3,450.0,2019020862,8473544.0,2019020862_283,REGULAR,,,,,8474651.0,,2020-02-11 02:20:55,wrist,False,False,False
L. Komarov,C,85.14693182963201,L,4.0,-5.0,False,NYI,Missed Shot,3,405.0,2019020862,8473463.0,2019020862_288,REGULAR,wide of net,,,,,,2020-02-11 02:23:58,,True,False,False
A. Ovechkin,LW,36.87817782917155,R,65.0,-28.0,False,WSH,Missed Shot,3,374.0,2019020862,8471214.0,2019020862_290,REGULAR,wide of net,,,,,,2020-02-11 02:24:29,,True,False,False
A. Beauvillier,C,10.770329614269007,L,79.0,-4.0,False,NYI,Shot,3,359.0,2019020862,8478463.0,2019020862_291,REGULAR,,,,,8474651.0,,2020-02-11 02:24:44,wrist,False,False,False
J. Bailey,RW,12.806248474865695,L,81.0,10.0,False,NYI,Shot,3,357.0,2019020862,8474573.0,2019020862_292,REGULAR,,,,,8474651.0,,2020-02-11 02:24:48,wrist,False,False,False
A. Lee,LW,23.021728866442675,L,70.0,-13.0,False,NYI,Missed Shot,3,327.0,2019020862,8475314.0,2019020862_293,REGULAR,wide of net,,,,,,2020-02-11 02:25:16,,True,False,False
J. Vrana,LW,37.16180835212409,L,74.0,34.0,False,WSH,Shot,3,312.0,2019020862,8477944.0,2019020862_295,REGULAR,,,,,8471306.0,,2020-02-11 02:25:31,wrist,False,False,False
T. Oshie,RW,21.02379604162864,R,68.0,1.0,False,WSH,Missed Shot,3,307.0,2019020862,8471698.0,2019020862_296,REGULAR,wide of net,,,,,,2020-02-11 02:25:39,,True,False,False
T. Wilson,RW,39.01281840626232,R,50.0,1.0,False,WSH,Shot,3,278.0,2019020862,8476880.0,2019020862_302,REGULAR,,,,,8471306.0,,2020-02-11 02:26:41,wrist,False,False,False
T. Wilson,RW,28.16025568065745,R,61.0,3.0,False,WSH,Missed Shot,3,269.0,2019020862,8476880.0,2019020862_303,REGULAR,wide of net,,,,,,2020-02-11 02:26:50,,True,False,False
J. Bailey,RW,9.219544457292889,L,83.0,-7.0,False,NYI,Shot,3,234.0,2019020862,8474573.0,2019020862_308,REGULAR,,,,,8474651.0,,2020-02-11 02:29:52,backhand,False,False,False
J. Carlson,D,54.12023651093924,R,37.0,-15.0,False,WSH,Missed Shot,3,121.0,2019020862,8474590.0,2019020862_317,REGULAR,wide of net,,,,,,2020-02-11 02:32:40,,True,False,False
J. Vrana,LW,39.01281840626232,L,50.0,-1.0,False,WSH,Shot,3,92.0,2019020862,8477944.0,2019020862_318,REGULAR,,,,,8471306.0,,2020-02-11 02:33:10,snap,False,False,False
T. Wilson,RW,21.633307652783937,R,77.0,18.0,False,WSH,Missed Shot,3,54.0,2019020862,8476880.0,2019020862_326,REGULAR,wide of net,,,,,,2020-02-11 02:36:04,,True,False,False
J. Carlson,D,48.04164859785725,R,41.0,2.0,False,WSH,Shot,3,22.0,2019020862,8474590.0,2019020862_327,REGULAR,,,,,8471306.0,,2020-02-11 02:36:35,slap,False,False,False
J. Carlson,D,54.147945482723536,R,35.0,-4.0,False,WSH,Shot,3,5.0,2019020862,8474590.0,2019020862_331,REGULAR,,,,,8471306.0,,2020-02-11 02:36:57,slap,False,False,False
T. Wilson,RW,8.94427190999916,R,81.0,-4.0,False,WSH,Shot,3,4.0,2019020862,8476880.0,2019020862_332,REGULAR,,,,,8471306.0,,2020-02-11 02:36:57,backhand,False,False,False
P. Laine,RW,40.26164427839479,R,50.0,10.0,False,WPG,Shot,1,1167.0,2019020872,8479339.0,2019020872_8,REGULAR,,,,,8478048.0,,2020-02-12 01:19:38,wrist,False,False,False
S. Niku,D,55.54277630799526,L,38.0,-22.0,False,WPG,Shot,1,1113.0,2019020872,8478915.0,2019020872_16,REGULAR,,,,,8478048.0,,2020-02-12 01:21:21,slap,False,False,False
N. Beaulieu,D,60.83584469702052,L,34.0,-26.0,False,WPG,Shot,1,1078.0,2019020872,8476470.0,2019020872_18,REGULAR,,,,,8478048.0,,2020-02-12 01:21:56,wrist,False,False,False
A. Copp,C,57.0701322935211,L,33.0,11.0,False,WPG,Shot,1,1062.0,2019020872,8477429.0,2019020872_20,REGULAR,,,,,8478048.0,,2020-02-12 01:22:12,wrist,False,False,False
J. Trouba,D,49.24428900898052,R,46.0,-24.0,False,NYR,Shot,1,1052.0,2019020872,8476885.0,2019020872_21,REGULAR,,,,,8476945.0,,2020-02-12 01:22:23,wrist,False,False,False
G. Bourque,LW,58.52349955359813,L,40.0,32.0,False,WPG,Shot,1,1033.0,2019020872,8475268.0,2019020872_23,REGULAR,,,,,8478048.0,,2020-02-12 01:22:41,slap,False,False,False
C. Kreider,LW,53.823786563191554,L,45.0,31.0,False,NYR,Shot,1,1023.0,2019020872,8475184.0,2019020872_27,REGULAR,,,,,8476945.0,,2020-02-12 01:23:22,wrist,False,False,False
M. Zibanejad,C,34.785054261852174,R,56.0,11.0,False,NYR,Missed Shot,1,998.0,2019020872,8476459.0,2019020872_31,REGULAR,wide of net,,,,,,2020-02-12 01:24:16,,True,False,False
P. Buchnevich,RW,19.1049731745428,L,70.0,2.0,False,NYR,Shot,1,994.0,2019020872,8477402.0,2019020872_32,REGULAR,,,,,8476945.0,,2020-02-12 01:24:23,tip-in,False,False,False
B. Wheeler,RW,48.83646178829912,R,56.0,-36.0,False,WPG,Shot,1,953.0,2019020872,8471218.0,2019020872_37,REGULAR,,,,,8478048.0,,2020-02-12 01:25:27,wrist,False,False,False
J. Trouba,D,42.05948168962618,R,52.0,-20.0,False,NYR,Shot,1,941.0,2019020872,8476885.0,2019020872_38,REGULAR,,,,,8476945.0,,2020-02-12 01:25:41,wrist,False,False,False
J. Roslovic,C,40.8166632639171,R,54.0,21.0,False,WPG,Shot,1,905.0,2019020872,8478458.0,2019020872_41,REGULAR,,,,,8478048.0,,2020-02-12 01:26:49,wrist,False,False,False
P. Laine,RW,47.01063709417264,R,52.0,-29.0,False,WPG,Shot,1,842.0,2019020872,8479339.0,2019020872_45,REGULAR,,,,,8478048.0,,2020-02-12 01:28:32,wrist,False,False,False
A. Panarin,LW,16.278820596099706,R,77.0,11.0,False,NYR,Shot,1,776.0,2019020872,8478550.0,2019020872_46,REGULAR,,,,,8476945.0,,2020-02-12 01:29:39,backhand,False,False,False
A. Bitetto,D,57.8013840664737,L,43.0,35.0,False,WPG,Shot,1,735.0,2019020872,8475868.0,2019020872_49,REGULAR,,,,,8478048.0,,2020-02-12 01:30:20,wrist,False,False,False
N. Beaulieu,D,60.8276253029822,L,35.0,-28.0,False,WPG,Missed Shot,1,712.0,2019020872,8476470.0,2019020872_52,REGULAR,wide of net,,,,,,2020-02-12 01:33:08,,True,False,False
M. Zibanejad,C,29.068883707497267,R,63.0,13.0,False,NYR,Shot,1,691.0,2019020872,8476459.0,2019020872_56,REGULAR,,,,,8476945.0,,2020-02-12 01:35:02,backhand,False,False,False
B. Wheeler,RW,41.23105625617661,R,63.0,-32.0,False,WPG,Missed Shot,1,636.0,2019020872,8471218.0,2019020872_58,REGULAR,over net,,,,,,2020-02-12 01:35:58,,True,False,False
N. Pionk,D,54.037024344425184,R,35.0,2.0,False,WPG,Missed Shot,1,628.0,2019020872,8480145.0,2019020872_59,REGULAR,wide of net,,,,,,2020-02-12 01:36:06,,True,False,False
M. Scheifele,C,31.827660925679098,R,66.0,22.0,False,WPG,Missed Shot,1,591.0,2019020872,8476460.0,2019020872_61,REGULAR,wide of net,,,,,,2020-02-12 01:36:43,,True,False,False
J. Roslovic,C,42.95346318982906,R,71.0,-39.0,False,WPG,Shot,1,571.0,2019020872,8478458.0,2019020872_62,REGULAR,,,,,8478048.0,,2020-02-12 01:37:02,wrist,False,False,False
K. Connor,LW,8.48528137423857,L,83.0,-6.0,False,WPG,Shot,1,444.0,2019020872,8478398.0,2019020872_71,REGULAR,,,,,8478048.0,,2020-02-12 01:39:09,wrap-around,False,False,False
P. Laine,RW,55.57877292636101,R,34.0,8.0,False,WPG,Shot,1,435.0,2019020872,8479339.0,2019020872_72,REGULAR,,,,,8478048.0,,2020-02-12 01:39:18,wrist,False,False,False
J. Trouba,D,39.20459156782532,R,50.0,-4.0,False,NYR,Shot,1,365.0,2019020872,8476885.0,2019020872_77,REGULAR,,,,,8476945.0,,2020-02-12 01:40:35,wrist,False,False,False
N. Ehlers,LW,53.66563145999496,L,41.0,24.0,False,WPG,Shot,1,350.0,2019020872,8477940.0,2019020872_81,REGULAR,,,,,8468685.0,,2020-02-12 01:44:51,slap,False,False,False
T. DeAngelo,D,44.0,R,45.0,0.0,False,NYR,Missed Shot,1,263.0,2019020872,8477950.0,2019020872_84,REGULAR,wide of net,,,,,,2020-02-12 01:46:18,,True,False,False
P. Buchnevich,RW,39.44616584663204,L,55.0,-20.0,False,NYR,Shot,1,243.0,2019020872,8477402.0,2019020872_85,REGULAR,,,,,8476945.0,,2020-02-12 01:46:37,snap,False,False,False
P. Di Giuseppe,LW,10.0,L,83.0,-8.0,False,NYR,Shot,1,224.0,2019020872,8476858.0,2019020872_86,REGULAR,,,,,8476945.0,,2020-02-12 01:46:57,backhand,False,False,False
K. Kakko,RW,44.204072210600685,L,62.0,35.0,False,NYR,Shot,1,217.0,2019020872,8481554.0,2019020872_87,REGULAR,,,,,8476945.0,,2020-02-12 01:47:03,wrist,False,False,False
T. DeAngelo,D,56.859475903318,R,42.0,-32.0,False,NYR,Missed Shot,1,116.0,2019020872,8477950.0,2019020872_94,REGULAR,wide of net,,,,,,2020-02-12 01:48:45,,True,False,False
C. Kreider,LW,5.830951894845301,L,86.0,-5.0,True,NYR,Goal,1,35.0,2019020872,8475184.0,2019020872_98,REGULAR,,8477402.0,,,8476945.0,8475184.0,2020-02-12 01:50:09,backhand,False,False,False
N. Pionk,D,63.52952069707436,R,33.0,-30.0,False,WPG,Missed Shot,1,16.0,2019020872,8480145.0,2019020872_101,REGULAR,wide of net,,,,,,2020-02-12 01:51:06,,True,False,False
P. Laine,RW,52.32590180780452,R,52.0,37.0,False,WPG,Missed Shot,2,1170.0,2019020872,8479339.0,2019020872_110,REGULAR,goalpost,,,,,,2020-02-12 02:10:55,,True,False,False
M. Scheifele,C,34.0147027033899,R,58.0,-14.0,False,WPG,Shot,2,1119.0,2019020872,8476460.0,2019020872_113,REGULAR,,,,,8478048.0,,2020-02-12 02:11:46,wrist,False,False,False
N. Pionk,D,56.51548460377917,R,34.0,-13.0,False,WPG,Shot,2,1090.0,2019020872,8480145.0,2019020872_114,REGULAR,,,,,8478048.0,,2020-02-12 02:12:14,slap,False,False,False
B. Lemieux,LW,45.65084884205331,L,49.0,22.0,False,NYR,Shot,2,1038.0,2019020872,8477962.0,2019020872_116,REGULAR,,,,,8476945.0,,2020-02-12 02:13:12,wrist,False,False,False
A. Panarin,LW,30.0,R,65.0,-18.0,False,NYR,Shot,2,1019.0,2019020872,8478550.0,2019020872_117,REGULAR,,,,,8476945.0,,2020-02-12 02:13:26,wrist,False,False,False
S. Niku,D,62.42595614005443,L,38.0,36.0,False,WPG,Missed Shot,2,892.0,2019020872,8478915.0,2019020872_123,REGULAR,wide of net,,,,,,2020-02-12 02:16:08,,True,False,False
S. Niku,D,51.42956348249516,L,43.0,-23.0,False,WPG,Shot,2,878.0,2019020872,8478915.0,2019020872_125,REGULAR,,,,,8478048.0,,2020-02-12 02:16:22,wrist,False,False,False
G. Bourque,LW,37.94733192202055,L,53.0,12.0,False,WPG,Missed Shot,2,812.0,2019020872,8475268.0,2019020872_133,REGULAR,wide of net,,,,,,2020-02-12 02:18:44,,True,False,False
R. Strome,C,20.0,R,77.0,-16.0,False,NYR,Shot,2,751.0,2019020872,8476458.0,2019020872_139,REGULAR,,,,,8476945.0,,2020-02-12 02:22:03,wrist,False,False,False
C. Kreider,LW,8.602325267042627,L,84.0,7.0,True,NYR,Goal,2,750.0,2019020872,8475184.0,2019020872_140,REGULAR,,8476458.0,8476459.0,,8476945.0,8475184.0,2020-02-12 02:22:24,wrist,False,False,True
M. Appleton,C,48.16637831516918,R,53.0,-32.0,False,WPG,Shot,2,725.0,2019020872,8478891.0,2019020872_142,REGULAR,,,,,8478048.0,,2020-02-12 02:23:15,wrist,False,False,False
D. Kulikov,D,52.88667128870941,L,38.0,14.0,False,WPG,Missed Shot,2,683.0,2019020872,8475179.0,2019020872_146,REGULAR,wide of net,,,,,,2020-02-12 02:24:34,,True,False,False
K. Kakko,RW,12.529964086141668,L,78.0,-6.0,False,NYR,Shot,2,654.0,2019020872,8481554.0,2019020872_147,REGULAR,,,,,8476945.0,,2020-02-12 02:25:04,wrist,False,False,False
J. Roslovic,C,46.22769732530488,R,60.0,-36.0,False,WPG,Shot,2,597.0,2019020872,8478458.0,2019020872_149,REGULAR,,,,,8478048.0,,2020-02-12 02:26:01,wrist,False,False,False
D. Kulikov,D,61.29437168288782,L,38.0,34.0,False,WPG,Missed Shot,2,574.0,2019020872,8475179.0,2019020872_152,REGULAR,wide of net,,,,,,2020-02-12 02:28:41,,True,False,False
C. Kreider,LW,40.8166632639171,L,68.0,35.0,False,NYR,Shot,2,526.0,2019020872,8475184.0,2019020872_153,REGULAR,,,,,8476945.0,,2020-02-12 02:29:29,wrist,False,False,False
P. Buchnevich,RW,28.284271247461906,L,61.0,-4.0,False,NYR,Shot,2,520.0,2019020872,8477402.0,2019020872_154,REGULAR,,,,,8476945.0,,2020-02-12 02:29:35,backhand,False,False,False
A. Panarin,LW,26.248809496813376,R,64.0,8.0,False,NYR,Shot,2,449.0,2019020872,8478550.0,2019020872_157,REGULAR,,,,,8476945.0,,2020-02-12 02:30:46,wrist,False,False,False
R. Strome,C,30.52867504494749,R,73.0,26.0,False,NYR,Shot,2,433.0,2019020872,8476458.0,2019020872_158,REGULAR,,,,,8476945.0,,2020-02-12 02:31:07,wrist,False,False,False
D. Kulikov,D,57.38466694161429,L,36.0,22.0,False,WPG,Shot,2,361.0,2019020872,8475179.0,2019020872_164,REGULAR,,,,,8478048.0,,2020-02-12 02:33:35,wrist,False,False,False
P. Laine,RW,16.0312195418814,R,73.0,1.0,False,WPG,Shot,2,357.0,2019020872,8479339.0,2019020872_165,REGULAR,,,,,8478048.0,,2020-02-12 02:33:41,wrist,False,False,False
