player_id,game_id,shots,goals,fo,fo_wins,takeaways,giveaways,name,team,pos
8473986,2019020197,2,0,0,0,0.0,1.0,A. Killorn,TBL,LW
8475314,2019020197,4,1,0,0,0.0,0.0,A. Lee,NYI,LW
8476292,2019020197,3,0,0,0,1.0,3.0,O. Palat,TBL,LW
8477527,2019020197,0,0,0,0,1.0,0.0,R. Johnston,NYI,LW
8477936,2019020197,1,0,1,1,1.0,0.0,M. Dal Colle,NYI,LW
8471716,2019020222,0,0,2,1,0.0,1.0,J. Abdelkader,DET,LW
8475766,2019020222,1,0,0,0,0.0,0.0,A. Watson,NSH,LW
8476887,2019020222,2,1,0,0,0.0,0.0,F. Forsberg,NSH,LW
8476960,2019020222,3,1,1,0,0.0,0.0,A. Athanasiou,DET,LW
8477454,2019020222,1,0,0,0,0.0,0.0,A. Erne,DET,LW
8477455,2019020222,1,0,9,3,0.0,0.0,J. de la Rose,DET,LW
8477479,2019020222,2,0,0,0,1.0,0.0,T. Bertuzzi,DET,LW
8477943,2019020222,1,0,0,0,0.0,0.0,B. Perlini,DET,LW
8478042,2019020222,1,0,0,0,0.0,0.0,V. Arvidsson,NSH,LW
8481433,2019020222,0,0,2,0,0.0,2.0,T. Hirose,DET,LW
8477341,2019020228,2,0,0,0,0.0,0.0,A. Johnsson,TOR,LW
8477464,2019020228,2,0,0,0,0.0,0.0,N. Petan,TOR,LW
8477960,2019020228,0,0,10,3,1.0,0.0,A. Kempe,LAK,LW
8474589,2019020242,1,0,0,0,1.0,1.0,T. Ennis,OTT,LW
8475160,2019020242,1,0,0,0,0.0,0.0,K. Clifford,LAK,LW
8477407,2019020242,2,1,0,0,0.0,0.0,A. Duclair,OTT,LW
8477426,2019020242,2,0,9,6,0.0,0.0,N. Paul,OTT,LW
8477960,2019020242,1,0,10,5,1.0,0.0,A. Kempe,LAK,LW
8478455,2019020242,1,0,1,0,0.0,0.0,A. Wagner,LAK,LW
8480801,2019020242,1,0,2,0,0.0,0.0,B. Tkachuk,OTT,LW
8474884,2019020252,2,0,1,0,0.0,0.0,M. Hoffman,FLA,LW
8475314,2019020252,3,0,8,5,0.0,2.0,A. Lee,NYI,LW
8476456,2019020252,3,0,0,0,0.0,0.0,J. Huberdeau,FLA,LW
8477527,2019020252,0,0,0,0,0.0,1.0,R. Johnston,NYI,LW
8477936,2019020252,1,0,0,0,0.0,1.0,M. Dal Colle,NYI,LW
8478211,2019020252,1,0,0,0,0.0,0.0,D. Hunt,FLA,LW
8475791,2019020265,8,0,0,0,0.0,0.0,T. Hall,NJD,LW
8476410,2019020265,1,0,0,0,0.0,0.0,J. Leivo,VAN,LW
8476466,2019020265,0,0,0,0,1.0,0.0,S. Baertschi,VAN,LW
8476871,2019020265,5,0,0,0,0.0,0.0,T. Pearson,VAN,LW
8477038,2019020265,2,0,0,0,0.0,0.0,N. Gusev,NJD,LW
8477425,2019020265,1,0,0,0,0.0,0.0,M. Wood,NJD,LW
8479407,2019020265,1,1,1,0,0.0,1.0,J. Bratt,NJD,LW
8473419,2019020267,3,1,1,0,0.0,1.0,B. Marchand,BOS,LW
8474037,2019020267,2,0,1,0,1.0,0.0,J. van Riemsdyk,PHI,LW
8476404,2019020267,2,0,2,1,0.0,0.0,A. Andreoff,PHI,LW
8477290,2019020267,1,0,5,1,0.0,1.0,M. Raffl,PHI,LW
8478067,2019020267,1,0,3,0,2.0,0.0,O. Lindblom,PHI,LW
